
   Begin Kepler Problem

Problem Arguments:
  stepper:              1
  step mode:            0
  use compensated sums: 0
  dt:                   0.01
  Tf:                   100
  nout:                 1000

t = 0.0000, H(p,q) = -0.5000000000000000, L(p,q) = 0.8000000000000000
t = 20.5000, H(p,q)-H0 = -0.0000000702461509, L(p,q)-L0 = -0.0000000067802873
t = 20.6000, H(p,q)-H0 = -0.0000000702475522, L(p,q)-L0 = -0.0000000067802939
t = 20.7000, H(p,q)-H0 = -0.0000000702485590, L(p,q)-L0 = -0.0000000067802990
t = 20.8000, H(p,q)-H0 = -0.0000000702492926, L(p,q)-L0 = -0.0000000067803034
t = 20.9000, H(p,q)-H0 = -0.0000000702498333, L(p,q)-L0 = -0.0000000067803063
t = 21.0000, H(p,q)-H0 = -0.0000000702502367, L(p,q)-L0 = -0.0000000067803091
t = 21.1000, H(p,q)-H0 = -0.0000000702505401, L(p,q)-L0 = -0.0000000067803113
t = 21.2000, H(p,q)-H0 = -0.0000000702507700, L(p,q)-L0 = -0.0000000067803136
t = 21.3000, H(p,q)-H0 = -0.0000000702509446, L(p,q)-L0 = -0.0000000067803151
t = 21.4000, H(p,q)-H0 = -0.0000000702510772, L(p,q)-L0 = -0.0000000067803160
t = 21.5000, H(p,q)-H0 = -0.0000000702511773, L(p,q)-L0 = -0.0000000067803172
t = 21.6000, H(p,q)-H0 = -0.0000000702512519, L(p,q)-L0 = -0.0000000067803183
t = 21.7000, H(p,q)-H0 = -0.0000000702513059, L(p,q)-L0 = -0.0000000067803194
t = 21.8000, H(p,q)-H0 = -0.0000000702513424, L(p,q)-L0 = -0.0000000067803205
t = 21.9000, H(p,q)-H0 = -0.0000000702513636, L(p,q)-L0 = -0.0000000067803220
t = 22.0000, H(p,q)-H0 = -0.0000000702513707, L(p,q)-L0 = -0.0000000067803231
t = 22.1000, H(p,q)-H0 = -0.0000000702513645, L(p,q)-L0 = -0.0000000067803247
t = 22.2000, H(p,q)-H0 = -0.0000000702513435, L(p,q)-L0 = -0.0000000067803255
t = 22.3000, H(p,q)-H0 = -0.0000000702513069, L(p,q)-L0 = -0.0000000067803260
t = 22.4000, H(p,q)-H0 = -0.0000000702512530, L(p,q)-L0 = -0.0000000067803273
t = 22.5000, H(p,q)-H0 = -0.0000000702511778, L(p,q)-L0 = -0.0000000067803285
t = 22.6000, H(p,q)-H0 = -0.0000000702510757, L(p,q)-L0 = -0.0000000067803292
t = 22.7000, H(p,q)-H0 = -0.0000000702509411, L(p,q)-L0 = -0.0000000067803307
t = 22.8000, H(p,q)-H0 = -0.0000000702507630, L(p,q)-L0 = -0.0000000067803323
t = 22.9000, H(p,q)-H0 = -0.0000000702505277, L(p,q)-L0 = -0.0000000067803340
t = 23.0000, H(p,q)-H0 = -0.0000000702502163, L(p,q)-L0 = -0.0000000067803360
t = 23.1000, H(p,q)-H0 = -0.0000000702498012, L(p,q)-L0 = -0.0000000067803385
t = 23.2000, H(p,q)-H0 = -0.0000000702492429, L(p,q)-L0 = -0.0000000067803414
t = 23.3000, H(p,q)-H0 = -0.0000000702484836, L(p,q)-L0 = -0.0000000067803453
t = 23.4000, H(p,q)-H0 = -0.0000000702474385, L(p,q)-L0 = -0.0000000067803507
t = 23.5000, H(p,q)-H0 = -0.0000000702459789, L(p,q)-L0 = -0.0000000067803581
t = 23.6000, H(p,q)-H0 = -0.0000000702439071, L(p,q)-L0 = -0.0000000067803672
t = 23.7000, H(p,q)-H0 = -0.0000000702409146, L(p,q)-L0 = -0.0000000067803806
t = 23.8000, H(p,q)-H0 = -0.0000000702365057, L(p,q)-L0 = -0.0000000067804000
t = 23.9000, H(p,q)-H0 = -0.0000000702298657, L(p,q)-L0 = -0.0000000067804297
t = 24.0000, H(p,q)-H0 = -0.0000000702196210, L(p,q)-L0 = -0.0000000067804752
t = 24.1000, H(p,q)-H0 = -0.0000000702033971, L(p,q)-L0 = -0.0000000067805509
t = 24.2000, H(p,q)-H0 = -0.0000000701769752, L(p,q)-L0 = -0.0000000067806820
t = 24.3000, H(p,q)-H0 = -0.0000000701326901, L(p,q)-L0 = -0.0000000067809255
t = 24.4000, H(p,q)-H0 = -0.0000000700563808, L(p,q)-L0 = -0.0000000067814084
t = 24.5000, H(p,q)-H0 = -0.0000000699219017, L(p,q)-L0 = -0.0000000067824543
t = 24.6000, H(p,q)-H0 = -0.0000000696822704, L(p,q)-L0 = -0.0000000067849544
t = 24.7000, H(p,q)-H0 = -0.0000000692557109, L(p,q)-L0 = -0.0000000067916174
t = 24.8000, H(p,q)-H0 = -0.0000000684561350, L(p,q)-L0 = -0.0000000068114442
t = 24.9000, H(p,q)-H0 = -0.0000000663202426, L(p,q)-L0 = -0.0000000068751607
t = 25.0000, H(p,q)-H0 = -0.0000000582801603, L(p,q)-L0 = -0.0000000070720761
ROOT RETURN:	t = 25.0186 g[0] =   1, y[0] = 0.361063, y[1] = -0.221063
t = 25.0186, H(p,q)-H0 = -0.0000000673477174, L(p,q)-L0 = -0.0000000112233260
t = 25.1000, H(p,q)-H0 = -0.0000000442582238, L(p,q)-L0 = -0.0000000075293279
t = 25.2000, H(p,q)-H0 = -0.0000000526228769, L(p,q)-L0 = -0.0000000081198200
t = 25.3000, H(p,q)-H0 = -0.0000000707752226, L(p,q)-L0 = -0.0000000084982439
t = 25.4000, H(p,q)-H0 = -0.0000000775684346, L(p,q)-L0 = -0.0000000086435084
t = 25.5000, H(p,q)-H0 = -0.0000000794713557, L(p,q)-L0 = -0.0000000086890063
t = 25.6000, H(p,q)-H0 = -0.0000000802393612, L(p,q)-L0 = -0.0000000087033629
t = 25.7000, H(p,q)-H0 = -0.0000000806310355, L(p,q)-L0 = -0.0000000087083367
t = 25.8000, H(p,q)-H0 = -0.0000000808419982, L(p,q)-L0 = -0.0000000087102652
t = 25.9000, H(p,q)-H0 = -0.0000000809581407, L(p,q)-L0 = -0.0000000087110980
