
   Begin Kepler Problem

Problem Arguments:
  stepper:              1
  step mode:            1
  use compensated sums: 0
  dt:                   0.01
  Tf:                   100
  nout:                 1000

t = 0.0000, H(p,q) = -0.5000000000000000, L(p,q) = 0.8000000000000000
t = 6.8000, H(p,q)-H0 = -0.0010861348047309, L(p,q)-L0 = -0.0001908581053202
t = 6.9000, H(p,q)-H0 = -0.0010900605315678, L(p,q)-L0 = -0.0001912266174271
t = 7.0000, H(p,q)-H0 = -0.0010920005408979, L(p,q)-L0 = -0.0001913757210377
t = 7.1000, H(p,q)-H0 = -0.0010930217358297, L(p,q)-L0 = -0.0001914425565277
t = 7.2000, H(p,q)-H0 = -0.0010935870793521, L(p,q)-L0 = -0.0001914753045394
t = 7.3000, H(p,q)-H0 = -0.0010939139594537, L(p,q)-L0 = -0.0001914926220660
t = 7.4000, H(p,q)-H0 = -0.0010941103567657, L(p,q)-L0 = -0.0001915023977180
t = 7.5000, H(p,q)-H0 = -0.0010942324552590, L(p,q)-L0 = -0.0001915082350198
t = 7.6000, H(p,q)-H0 = -0.0010943107083297, L(p,q)-L0 = -0.0001915118947599
t = 7.7000, H(p,q)-H0 = -0.0010943622417681, L(p,q)-L0 = -0.0001915142893028
t = 7.8000, H(p,q)-H0 = -0.0010943970132706, L(p,q)-L0 = -0.0001915159162691
t = 7.9000, H(p,q)-H0 = -0.0010944209907731, L(p,q)-L0 = -0.0001915170595739
t = 8.0000, H(p,q)-H0 = -0.0010944378508272, L(p,q)-L0 = -0.0001915178877776
t = 8.1000, H(p,q)-H0 = -0.0010944499157366, L(p,q)-L0 = -0.0001915185045589
t = 8.2000, H(p,q)-H0 = -0.0010944586861276, L(p,q)-L0 = -0.0001915189757391
t = 8.3000, H(p,q)-H0 = -0.0010944651519293, L(p,q)-L0 = -0.0001915193443178
t = 8.4000, H(p,q)-H0 = -0.0010944699785398, L(p,q)-L0 = -0.0001915196391242
t = 8.5000, H(p,q)-H0 = -0.0010944736208596, L(p,q)-L0 = -0.0001915198799560
t = 8.6000, H(p,q)-H0 = -0.0010944763946228, L(p,q)-L0 = -0.0001915200807163
t = 8.7000, H(p,q)-H0 = -0.0010944785218818, L(p,q)-L0 = -0.0001915202513803
t = 8.8000, H(p,q)-H0 = -0.0010944801605186, L(p,q)-L0 = -0.0001915203992561
t = 8.9000, H(p,q)-H0 = -0.0010944814236866, L(p,q)-L0 = -0.0001915205298145
t = 9.0000, H(p,q)-H0 = -0.0010944823927834, L(p,q)-L0 = -0.0001915206472463
t = 9.1000, H(p,q)-H0 = -0.0010944831261832, L(p,q)-L0 = -0.0001915207548424
t = 9.2000, H(p,q)-H0 = -0.0010944836651313, L(p,q)-L0 = -0.0001915208552671
t = 9.3000, H(p,q)-H0 = -0.0010944840376905, L(p,q)-L0 = -0.0001915209507526
t = 9.4000, H(p,q)-H0 = -0.0010944842612949, L(p,q)-L0 = -0.0001915210432497
t = 9.5000, H(p,q)-H0 = -0.0010944843442663, L(p,q)-L0 = -0.0001915211345465
t = 9.6000, H(p,q)-H0 = -0.0010944842864822, L(p,q)-L0 = -0.0001915212263734
t = 9.7000, H(p,q)-H0 = -0.0010944840792847, L(p,q)-L0 = -0.0001915213205018
t = 9.8000, H(p,q)-H0 = -0.0010944837046116, L(p,q)-L0 = -0.0001915214188469
t = 9.9000, H(p,q)-H0 = -0.0010944831332337, L(p,q)-L0 = -0.0001915215235870
t = 10.0000, H(p,q)-H0 = -0.0010944823218577, L(p,q)-L0 = -0.0001915216373113
t = 10.1000, H(p,q)-H0 = -0.0010944812086856, L(p,q)-L0 = -0.0001915217632142
t = 10.2000, H(p,q)-H0 = -0.0010944797067785, L(p,q)-L0 = -0.0001915219053650
t = 10.3000, H(p,q)-H0 = -0.0010944776941881, L(p,q)-L0 = -0.0001915220690886
t = 10.4000, H(p,q)-H0 = -0.0010944749992298, L(p,q)-L0 = -0.0001915222615247
t = 10.5000, H(p,q)-H0 = -0.0010944713782886, L(p,q)-L0 = -0.0001915224924662
t = 10.6000, H(p,q)-H0 = -0.0010944664819517, L(p,q)-L0 = -0.0001915227756430
t = 10.7000, H(p,q)-H0 = -0.0010944598025584, L(p,q)-L0 = -0.0001915231307398
t = 10.8000, H(p,q)-H0 = -0.0010944505916284, L(p,q)-L0 = -0.0001915235866442
t = 10.9000, H(p,q)-H0 = -0.0010944377275457, L(p,q)-L0 = -0.0001915241868180
t = 11.0000, H(p,q)-H0 = -0.0010944194995262, L(p,q)-L0 = -0.0001915249984384
t = 11.1000, H(p,q)-H0 = -0.0010943932479631, L(p,q)-L0 = -0.0001915261284662
t = 11.2000, H(p,q)-H0 = -0.0010943547537499, L(p,q)-L0 = -0.0001915277529010
t = 11.3000, H(p,q)-H0 = -0.0010942971814794, L(p,q)-L0 = -0.0001915301721849
t = 11.4000, H(p,q)-H0 = -0.0010942092200645, L(p,q)-L0 = -0.0001915339208459
t = 11.5000, H(p,q)-H0 = -0.0010940717765956, L(p,q)-L0 = -0.0001915399954439
t = 11.6000, H(p,q)-H0 = -0.0010938521164288, L(p,q)-L0 = -0.0001915503555203
t = 11.7000, H(p,q)-H0 = -0.0010934938446772, L(p,q)-L0 = -0.0001915690955830
t = 11.8000, H(p,q)-H0 = -0.0010929018695994, L(p,q)-L0 = -0.0001916053866893
t = 11.9000, H(p,q)-H0 = -0.0010919301339142, L(p,q)-L0 = -0.0001916814602209
t = 12.0000, H(p,q)-H0 = -0.0010904250859533, L(p,q)-L0 = -0.0001918561922067
t = 12.1000, H(p,q)-H0 = -0.0010885553641629, L(p,q)-L0 = -0.0001923010000755
t = 12.2000, H(p,q)-H0 = -0.0010880452291475, L(p,q)-L0 = -0.0001935618958890
t = 12.3000, H(p,q)-H0 = -0.0010933477301296, L(p,q)-L0 = -0.0001974749970777
t = 12.4000, H(p,q)-H0 = -0.0010988839970971, L(p,q)-L0 = -0.0002098677980509
t = 12.5000, H(p,q)-H0 = -0.0011269529114526, L(p,q)-L0 = -0.0002435572977308
t = 12.6000, H(p,q)-H0 = -0.0014674817932647, L(p,q)-L0 = -0.0003014305068376
t = 12.7000, H(p,q)-H0 = -0.0018211687157268, L(p,q)-L0 = -0.0003411270398648
t = 12.8000, H(p,q)-H0 = -0.0018291083670114, L(p,q)-L0 = -0.0003417679657713
t = 12.9000, H(p,q)-H0 = -0.0018329503623904, L(p,q)-L0 = -0.0003421547651702
t = 13.0000, H(p,q)-H0 = -0.0018485323457278, L(p,q)-L0 = -0.0003442038229382
t = 13.1000, H(p,q)-H0 = -0.0018549362001028, L(p,q)-L0 = -0.0003448950974303
t = 13.2000, H(p,q)-H0 = -0.0018579364174628, L(p,q)-L0 = -0.0003451559459211
t = 13.3000, H(p,q)-H0 = -0.0018594573893078, L(p,q)-L0 = -0.0003452657716745
t = 13.4000, H(p,q)-H0 = -0.0018602739306338, L(p,q)-L0 = -0.0003453167475367
t = 13.5000, H(p,q)-H0 = -0.0018607336182570, L(p,q)-L0 = -0.0003453424840643
t = 13.6000, H(p,q)-H0 = -0.0018610033607634, L(p,q)-L0 = -0.0003453564475209
t = 13.7000, H(p,q)-H0 = -0.0018611675684923, L(p,q)-L0 = -0.0003453645057516
t = 13.8000, H(p,q)-H0 = -0.0018612708551833, L(p,q)-L0 = -0.0003453694105353
t = 13.9000, H(p,q)-H0 = -0.0018613377455846, L(p,q)-L0 = -0.0003453725375925
t = 14.0000, H(p,q)-H0 = -0.0018613822084146, L(p,q)-L0 = -0.0003453746141515
t = 14.1000, H(p,q)-H0 = -0.0018614124602533, L(p,q)-L0 = -0.0003453760438756
t = 14.2000, H(p,q)-H0 = -0.0018614334775717, L(p,q)-L0 = -0.0003453770606663
t = 14.3000, H(p,q)-H0 = -0.0018614483555500, L(p,q)-L0 = -0.0003453778053157
t = 14.4000, H(p,q)-H0 = -0.0018614590663113, L(p,q)-L0 = -0.0003453783654941
t = 14.5000, H(p,q)-H0 = -0.0018614668942953, L(p,q)-L0 = -0.0003453787974823
t = 14.6000, H(p,q)-H0 = -0.0018614726929026, L(p,q)-L0 = -0.0003453791384194
t = 14.7000, H(p,q)-H0 = -0.0018614770394814, L(p,q)-L0 = -0.0003453794134385
t = 14.8000, H(p,q)-H0 = -0.0018614803310230, L(p,q)-L0 = -0.0003453796399498
t = 14.9000, H(p,q)-H0 = -0.0018614828444614, L(p,q)-L0 = -0.0003453798302816
t = 15.0000, H(p,q)-H0 = -0.0018614847753803, L(p,q)-L0 = -0.0003453799933509
t = 15.1000, H(p,q)-H0 = -0.0018614862632728, L(p,q)-L0 = -0.0003453801357464
t = 15.2000, H(p,q)-H0 = -0.0018614874082644, L(p,q)-L0 = -0.0003453802624437
t = 15.3000, H(p,q)-H0 = -0.0018614882823109, L(p,q)-L0 = -0.0003453803772917
t = 15.4000, H(p,q)-H0 = -0.0018614889367469, L(p,q)-L0 = -0.0003453804833496
t = 15.5000, H(p,q)-H0 = -0.0018614894073659, L(p,q)-L0 = -0.0003453805831282
t = 15.6000, H(p,q)-H0 = -0.0018614897177854, L(p,q)-L0 = -0.0003453806787665
t = 15.7000, H(p,q)-H0 = -0.0018614898815636, L(p,q)-L0 = -0.0003453807721731
t = 15.8000, H(p,q)-H0 = -0.0018614899033522, L(p,q)-L0 = -0.0003453808651371
t = 15.9000, H(p,q)-H0 = -0.0018614897792327, L(p,q)-L0 = -0.0003453809594340
t = 16.0000, H(p,q)-H0 = -0.0018614894962796, L(p,q)-L0 = -0.0003453810569265
t = 16.1000, H(p,q)-H0 = -0.0018614890312849, L(p,q)-L0 = -0.0003453811596765
t = 16.2000, H(p,q)-H0 = -0.0018614883484740, L(p,q)-L0 = -0.0003453812700795
t = 16.3000, H(p,q)-H0 = -0.0018614873958954, L(p,q)-L0 = -0.0003453813910341
t = 16.4000, H(p,q)-H0 = -0.0018614860999633, L(p,q)-L0 = -0.0003453815261732
t = 16.5000, H(p,q)-H0 = -0.0018614843573266, L(p,q)-L0 = -0.0003453816801865
t = 16.6000, H(p,q)-H0 = -0.0018614820227592, L(p,q)-L0 = -0.0003453818592847
t = 16.7000, H(p,q)-H0 = -0.0018614788909996, L(p,q)-L0 = -0.0003453820718907
t = 16.8000, H(p,q)-H0 = -0.0018614746692118, L(p,q)-L0 = -0.0003453823296833
t = 16.9000, H(p,q)-H0 = -0.0018614689346489, L(p,q)-L0 = -0.0003453826492192
t = 17.0000, H(p,q)-H0 = -0.0018614610685390, L(p,q)-L0 = -0.0003453830545128
t = 17.1000, H(p,q)-H0 = -0.0018614501510690, L(p,q)-L0 = -0.0003453835812437
t = 17.2000, H(p,q)-H0 = -0.0018614347914931, L(p,q)-L0 = -0.0003453842838139
t = 17.3000, H(p,q)-H0 = -0.0018614128479901, L(p,q)-L0 = -0.0003453852475582
t = 17.4000, H(p,q)-H0 = -0.0018613809565386, L(p,q)-L0 = -0.0003453866105798
t = 17.5000, H(p,q)-H0 = -0.0018613337230237, L(p,q)-L0 = -0.0003453886042962
t = 17.6000, H(p,q)-H0 = -0.0018612623126402, L(p,q)-L0 = -0.0003453916319220
t = 17.7000, H(p,q)-H0 = -0.0018611519521051, L(p,q)-L0 = -0.0003453964276342
t = 17.8000, H(p,q)-H0 = -0.0018609774852931, L(p,q)-L0 = -0.0003454043967241
t = 17.9000, H(p,q)-H0 = -0.0018606955942646, L(p,q)-L0 = -0.0003454183867333
t = 18.0000, H(p,q)-H0 = -0.0018602321179333, L(p,q)-L0 = -0.0003454445557470
t = 18.1000, H(p,q)-H0 = -0.0018594661508811, L(p,q)-L0 = -0.0003454972484257
t = 18.2000, H(p,q)-H0 = -0.0018582336849553, L(p,q)-L0 = -0.0003456128075078
t = 18.3000, H(p,q)-H0 = -0.0018564683218352, L(p,q)-L0 = -0.0003458922196216
t = 18.4000, H(p,q)-H0 = -0.0018548998635801, L(p,q)-L0 = -0.0003466438794800
t = 18.5000, H(p,q)-H0 = -0.0018568018450045, L(p,q)-L0 = -0.0003488852532501
t = 18.6000, H(p,q)-H0 = -0.0018647475749838, L(p,q)-L0 = -0.0003560090162371
t = 18.7000, H(p,q)-H0 = -0.0018656959644174, L(p,q)-L0 = -0.0003774915058423
t = 18.8000, H(p,q)-H0 = -0.0020182282358414, L(p,q)-L0 = -0.0004256800568112
t = 18.9000, H(p,q)-H0 = -0.0024790485475783, L(p,q)-L0 = -0.0004833354961167
t = 19.0000, H(p,q)-H0 = -0.0026441750612420, L(p,q)-L0 = -0.0005013384015580
t = 19.1000, H(p,q)-H0 = -0.0026602892625991, L(p,q)-L0 = -0.0005030841819079
t = 19.2000, H(p,q)-H0 = -0.0026861432928482, L(p,q)-L0 = -0.0005066833196889
t = 19.3000, H(p,q)-H0 = -0.0026958120873084, L(p,q)-L0 = -0.0005078422742242
t = 19.4000, H(p,q)-H0 = -0.0027001015531652, L(p,q)-L0 = -0.0005082562701093
t = 19.5000, H(p,q)-H0 = -0.0027022025689444, L(p,q)-L0 = -0.0005084218084530
t = 19.6000, H(p,q)-H0 = -0.0027033013086656, L(p,q)-L0 = -0.0005084952385246
t = 19.7000, H(p,q)-H0 = -0.0027039062867852, L(p,q)-L0 = -0.0005085308966847
t = 19.8000, H(p,q)-H0 = -0.0027042544314777, L(p,q)-L0 = -0.0005085496103345
t = 19.9000, H(p,q)-H0 = -0.0027044627302788, L(p,q)-L0 = -0.0005085601062749
t = 20.0000, H(p,q)-H0 = -0.0027045917457975, L(p,q)-L0 = -0.0005085663394765
t = 20.1000, H(p,q)-H0 = -0.0027046741573683, L(p,q)-L0 = -0.0005085702292218
t = 20.2000, H(p,q)-H0 = -0.0027047282681847, L(p,q)-L0 = -0.0005085727640877
t = 20.3000, H(p,q)-H0 = -0.0027047646815265, L(p,q)-L0 = -0.0005085744804718
t = 20.4000, H(p,q)-H0 = -0.0027047897311039, L(p,q)-L0 = -0.0005085756830288
t = 20.5000, H(p,q)-H0 = -0.0027048073070048, L(p,q)-L0 = -0.0005085765519144
t = 20.6000, H(p,q)-H0 = -0.0027048198596485, L(p,q)-L0 = -0.0005085771975512
t = 20.7000, H(p,q)-H0 = -0.0027048289684720, L(p,q)-L0 = -0.0005085776898252
t = 20.8000, H(p,q)-H0 = -0.0027048356730022, L(p,q)-L0 = -0.0005085780742647
t = 20.9000, H(p,q)-H0 = -0.0027048406705076, L(p,q)-L0 = -0.0005085783813203
t = 21.0000, H(p,q)-H0 = -0.0027048444367570, L(p,q)-L0 = -0.0005085786318568
t = 21.1000, H(p,q)-H0 = -0.0027048473013811, L(p,q)-L0 = -0.0005085788404975
t = 21.2000, H(p,q)-H0 = -0.0027048494958251, L(p,q)-L0 = -0.0005085790177164
t = 21.3000, H(p,q)-H0 = -0.0027048511843949, L(p,q)-L0 = -0.0005085791711745
t = 21.4000, H(p,q)-H0 = -0.0027048524846762, L(p,q)-L0 = -0.0005085793065996
t = 21.5000, H(p,q)-H0 = -0.0027048534811320, L(p,q)-L0 = -0.0005085794283737
t = 21.6000, H(p,q)-H0 = -0.0027048542342416, L(p,q)-L0 = -0.0005085795399357
t = 21.7000, H(p,q)-H0 = -0.0027048547866578, L(p,q)-L0 = -0.0005085796440673
t = 21.8000, H(p,q)-H0 = -0.0027048551673203, L(p,q)-L0 = -0.0005085797430993
t = 21.9000, H(p,q)-H0 = -0.0027048553941125, L(p,q)-L0 = -0.0005085798390698
t = 22.0000, H(p,q)-H0 = -0.0027048554754254, L(p,q)-L0 = -0.0005085799338481
t = 22.1000, H(p,q)-H0 = -0.0027048554108372, L(p,q)-L0 = -0.0005085800292474
t = 22.2000, H(p,q)-H0 = -0.0027048551909873, L(p,q)-L0 = -0.0005085801271273
t = 22.3000, H(p,q)-H0 = -0.0027048547966326, L(p,q)-L0 = -0.0005085802295034
t = 22.4000, H(p,q)-H0 = -0.0027048541967503, L(p,q)-L0 = -0.0005085803386752
t = 22.5000, H(p,q)-H0 = -0.0027048533454305, L(p,q)-L0 = -0.0005085804573840
t = 22.6000, H(p,q)-H0 = -0.0027048521771140, L(p,q)-L0 = -0.0005085805890219
t = 22.7000, H(p,q)-H0 = -0.0027048505994641, L(p,q)-L0 = -0.0005085807379221
t = 22.8000, H(p,q)-H0 = -0.0027048484827537, L(p,q)-L0 = -0.0005085809097725
t = 22.9000, H(p,q)-H0 = -0.0027048456439869, L(p,q)-L0 = -0.0005085811122224
t = 23.0000, H(p,q)-H0 = -0.0027048418229105, L(p,q)-L0 = -0.0005085813557973
t = 23.1000, H(p,q)-H0 = -0.0027048366453082, L(p,q)-L0 = -0.0005085816553043
t = 23.2000, H(p,q)-H0 = -0.0027048295659814, L(p,q)-L0 = -0.0005085820320510
t = 23.3000, H(p,q)-H0 = -0.0027048197786954, L(p,q)-L0 = -0.0005085825174312
t = 23.4000, H(p,q)-H0 = -0.0027048060713872, L(p,q)-L0 = -0.0005085831588867
t = 23.5000, H(p,q)-H0 = -0.0027047865889311, L(p,q)-L0 = -0.0005085840301058
t = 23.6000, H(p,q)-H0 = -0.0027047584367719, L(p,q)-L0 = -0.0005085852490599
t = 23.7000, H(p,q)-H0 = -0.0027047170055611, L(p,q)-L0 = -0.0005085870110634
t = 23.8000, H(p,q)-H0 = -0.0027046547987080, L(p,q)-L0 = -0.0005085896518540
t = 23.9000, H(p,q)-H0 = -0.0027045593647116, L(p,q)-L0 = -0.0005085937734841
t = 24.0000, H(p,q)-H0 = -0.0027044096189748, L(p,q)-L0 = -0.0005086005085452
t = 24.1000, H(p,q)-H0 = -0.0027041693491044, L(p,q)-L0 = -0.0005086121071035
t = 24.2000, H(p,q)-H0 = -0.0027037762713912, L(p,q)-L0 = -0.0005086333265301
t = 24.3000, H(p,q)-H0 = -0.0027031264217569, L(p,q)-L0 = -0.0005086749673004
t = 24.4000, H(p,q)-H0 = -0.0027020657653758, L(p,q)-L0 = -0.0005087636128355
t = 24.5000, H(p,q)-H0 = -0.0027004604009702, L(p,q)-L0 = -0.0005089708504893
t = 24.6000, H(p,q)-H0 = -0.0026986357719079, L(p,q)-L0 = -0.0005095086527398
t = 24.7000, H(p,q)-H0 = -0.0026988278673472, L(p,q)-L0 = -0.0005110612230143
t = 24.8000, H(p,q)-H0 = -0.0027053786719118, L(p,q)-L0 = -0.0005159293073538
t = 24.9000, H(p,q)-H0 = -0.0027085983972137, L(p,q)-L0 = -0.0005311524612439
t = 25.0000, H(p,q)-H0 = -0.0027683766088034, L(p,q)-L0 = -0.0005701238068577
t = 25.1000, H(p,q)-H0 = -0.0031695148176025, L(p,q)-L0 = -0.0006292818027249
t = 25.2000, H(p,q)-H0 = -0.0034110271414587, L(p,q)-L0 = -0.0006555137140452
t = 25.3000, H(p,q)-H0 = -0.0034282711991802, L(p,q)-L0 = -0.0006571965274131
t = 25.4000, H(p,q)-H0 = -0.0034658864457926, L(p,q)-L0 = -0.0006625039103769
t = 25.5000, H(p,q)-H0 = -0.0034789533079216, L(p,q)-L0 = -0.0006641721068398
t = 25.6000, H(p,q)-H0 = -0.0034844871738191, L(p,q)-L0 = -0.0006647468289152
t = 25.7000, H(p,q)-H0 = -0.0034871244965118, L(p,q)-L0 = -0.0006649684770003
t = 25.8000, H(p,q)-H0 = -0.0034884771046654, L(p,q)-L0 = -0.0006650636647787
t = 25.9000, H(p,q)-H0 = -0.0034892100680847, L(p,q)-L0 = -0.0006651086143324
t = 26.0000, H(p,q)-H0 = -0.0034896260506707, L(p,q)-L0 = -0.0006651316471397
t = 26.1000, H(p,q)-H0 = -0.0034898718989165, L(p,q)-L0 = -0.0006651443041876
t = 26.2000, H(p,q)-H0 = -0.0034900225163956, L(p,q)-L0 = -0.0006651516898012
t = 26.3000, H(p,q)-H0 = -0.0034901177937515, L(p,q)-L0 = -0.0006651562289874
t = 26.4000, H(p,q)-H0 = -0.0034901798101881, L(p,q)-L0 = -0.0006651591479252
t = 26.5000, H(p,q)-H0 = -0.0034902212199680, L(p,q)-L0 = -0.0006651611012674
t = 26.6000, H(p,q)-H0 = -0.0034902495086671, L(p,q)-L0 = -0.0006651624555913
t = 26.7000, H(p,q)-H0 = -0.0034902692333419, L(p,q)-L0 = -0.0006651634249686
t = 26.8000, H(p,q)-H0 = -0.0034902832415543, L(p,q)-L0 = -0.0006651641391544
t = 26.9000, H(p,q)-H0 = -0.0034902933553485, L(p,q)-L0 = -0.0006651646794552
t = 27.0000, H(p,q)-H0 = -0.0034903007659777, L(p,q)-L0 = -0.0006651650983650
t = 27.1000, H(p,q)-H0 = -0.0034903062676729, L(p,q)-L0 = -0.0006651654307063
t = 27.2000, H(p,q)-H0 = -0.0034903103994157, L(p,q)-L0 = -0.0006651657001612
t = 27.3000, H(p,q)-H0 = -0.0034903135328193, L(p,q)-L0 = -0.0006651659232111
t = 27.4000, H(p,q)-H0 = -0.0034903159277001, L(p,q)-L0 = -0.0006651661115814
t = 27.5000, H(p,q)-H0 = -0.0034903177678589, L(p,q)-L0 = -0.0006651662737929
